name,youtube_url,date,court,duration_minutes
Korall 2025-11-24,https://www.youtube.com/watch?v=hImtuSbL5e8,2025-11-24 19:00,Bana 7,90
Tränare Måndag 17.00 hösten 2025 2025-11-24 - Bana 7,https://www.youtube.com/watch?v=3piZvfiCRMo,2025-11-24 17:00,Bana 7,120
Tränare Måndag 17.00 hösten 2025 2025-11-24 - Bana 8,https://www.youtube.com/watch?v=2mpb8wT-3Ac,2025-11-24 17:00,Bana 8,120
Snödroppe hösten 2025 2025-11-23 - Bana 7,https://www.youtube.com/watch?v=B-bEQVU-_So,2025-11-23 18:30,Bana 7,120
Snödroppe hösten 2025 2025-11-23 - Bana 8,https://www.youtube.com/watch?v=vUtIPFcTt8A,2025-11-23 18:30,Bana 8,120
Tränare Söndag 15.00 hösten 2025 2025-11-23 - Bana 7,https://www.youtube.com/watch?v=xFT_6NYb0l8,2025-11-23 15:00,Bana 7,90
Tränare Söndag 15.00 hösten 2025 2025-11-23 - Bana 8,https://www.youtube.com/watch?v=sZ_aIWnJGyY,2025-11-23 15:00,Bana 8,90
Final - Sanna Thurin / Fabian Ramén vs Linus Isaksson / Helene Jernbeck,https://www.youtube.com/watch?v=qV7KBgkm82M,2025-11-22 16:30,Bana 7,90
Semi 1 - Sanna Thurin / Fabian Ramén vs Rasmus Bodén / Tina Thurin,https://www.youtube.com/watch?v=mTW4H0eYTiM,2025-11-22 15:45,Bana 7,90
B - Semi 2 - Isabella Mikkonen / Folke Bosund vs Mikael Collryd / Sara Lindberg,https://www.youtube.com/watch?v=_QtG2w5mC54,2025-11-22 15:45,Bana 4,90
Quart 4 - Linus Isaksson / Helene Jernbeck vs Joanna Saber / Niklas Gustafsson,https://www.youtube.com/watch?v=eWps71uoh90,2025-11-22 15:00,Bana 8,90
Åttondel 1 - Pavle Cani / Johanna Frost vs Alexander Breznik / Louise Eklund,https://www.youtube.com/watch?v=-56tMBV6DpQ,2025-11-22 14:15,Bana 4,90
Åttondel 3 - Rasmus Bodén / Tina Thurin vs Nik Johansson / Julia Li,https://www.youtube.com/watch?v=IfukZkovFfc,2025-11-22 14:15,Bana 7,90
Åttondel 6 - Joanna Saber / Niklas Gustafsson vs Frida Nellros / Manne Norman,https://www.youtube.com/watch?v=NLjazZgT07c,2025-11-22 14:15,Bana 8,90
Gruppspel - Nik Johansson / Julia Li vs Mikael Collryd / Sara Lindberg,https://www.youtube.com/watch?v=NhaRNL4-8l0,2025-11-22 13:30,Bana 4,90
Gruppspel - David Sivertsson / My Beckman Gustavsson vs Oliver Lundmark / Alice Arnberg,https://www.youtube.com/watch?v=buqF14X0tTM,2025-11-22 13:30,Bana 7,90
Gruppspel - Lena Youhanan / Micke Värmå vs Elin Nordmark / Zia Qasemi,https://www.youtube.com/watch?v=UTYLvs3b4FI,2025-11-22 13:30,Bana 8,90
Gruppspel - Mikael Collryd / Sara Lindberg vs Linus Isaksson / Helene Jernbeck,https://www.youtube.com/watch?v=rdqtwD9td1Y,2025-11-22 12:45,Bana 4,90
Gruppspel - Oliver Lundmark / Alice Arnberg vs Frida Nellros / Manne Norman,https://www.youtube.com/watch?v=04k_64a9F5o,2025-11-22 12:45,Bana 7,90
Gruppspel - Elin Nordmark / Zia Qasemi vs Alexander Breznik / Louise Eklund,https://www.youtube.com/watch?v=5rqJTJSEoaY,2025-11-22 12:45,Bana 8,90
Gruppspel - Linus Isaksson / Helene Jernbeck vs Nik Johansson / Julia Li,https://www.youtube.com/watch?v=k_8B2AcJg0c,2025-11-22 12:00,Bana 4,90
Gruppspel - Frida Nellros / Manne Norman vs David Sivertsson / My Beckman Gustavsson,https://www.youtube.com/watch?v=vqI3BGHpSVs,2025-11-22 12:00,Bana 7,90
Gruppspel - Alexander Breznik / Louise Eklund vs Lena Youhanan / Micke Värmå,https://www.youtube.com/watch?v=Bipp76wevTc,2025-11-22 12:00,Bana 8,90
!Förgätmigej hösten 2025 2025-11-19 - Bana 3,https://www.youtube.com/watch?v=QGiTV4WmZ6Q,2025-11-19 20:30,Bana 3,90
!Förgätmigej hösten 2025 2025-11-19 - Bana 4,https://www.youtube.com/watch?v=CP7KZUkyQzk,2025-11-19 20:30,Bana 4,90
Tränare Tisdag 20.30 hösten 2025 2025-11-18,https://www.youtube.com/watch?v=V0ZJRvf-de4,2025-11-18 20:30,Bana 8,90
Tränare Tisdag 17.00 hösten 2025 2025-11-18 - Bana 7,https://www.youtube.com/watch?v=Gy22dJe9NNU,2025-11-18 17:00,Bana 7,90
Tränare Tisdag 17.00 hösten 2025 2025-11-18 - Bana 8,https://www.youtube.com/watch?v=wIYuDLZrvv4,2025-11-18 17:00,Bana 8,90
Tränare Måndag 20.30 hösten 2025 2025-11-17,https://www.youtube.com/watch?v=YMVJiJxPreI,2025-11-17 20:30,Bana 8,90
Tränare Måndag 19.00 hösten 2025 2025-11-17,https://www.youtube.com/watch?v=ebaUaBpqLk0,2025-11-17 19:00,Bana 8,90
Korall 2025-11-17,https://www.youtube.com/watch?v=KDNaAwGuXOo,2025-11-17 19:00,Bana 7,90
Tränare Måndag 17.00 hösten 2025 2025-11-17 - Bana 7,https://www.youtube.com/watch?v=Bl8HUED5Tes,2025-11-17 17:00,Bana 7,120
Tränare Måndag 17.00 hösten 2025 2025-11-17 - Bana 8,https://www.youtube.com/watch?v=W16XYHiF1Qw,2025-11-17 17:00,Bana 8,120
Snödroppe hösten 2025 2025-11-16 - Bana 7,https://www.youtube.com/watch?v=d2px-lYvwcA,2025-11-16 18:30,Bana 7,120
Snödroppe hösten 2025 2025-11-16 - Bana 8,https://www.youtube.com/watch?v=u8tRdCO8ZIo,2025-11-16 18:30,Bana 8,120
Tränare Söndag 15.00 hösten 2025 2025-11-16 - Bana 7,https://www.youtube.com/watch?v=Va14q0vxs4o,2025-11-16 15:00,Bana 7,90
Tränare Söndag 15.00 hösten 2025 2025-11-16 - Bana 8,https://www.youtube.com/watch?v=rs1rl4SBz58,2025-11-16 15:00,Bana 8,90
Final - Anna Hjärpe / Sara Lindberg vs Karin Leander / Johanna Frost,https://www.youtube.com/watch?v=O9bmeoXD7uo,2025-11-15 18:00,Bana 3,90
Final - Pavle Cani / Elliott Bolin vs Björn Hamberg / Shahab Mesbah,https://www.youtube.com/watch?v=hTf8phFfda0,2025-11-15 18:00,Bana 8,90
Semi 1 - Anna Hjärpe / Sara Lindberg vs Margarita Nilsson / Victoria Jonsson,https://www.youtube.com/watch?v=JFF_SJ7mJZQ,2025-11-15 17:15,Bana 3,90
Semi 2 - Nicolina Gvojic / Milagros Llenas vs Karin Leander / Johanna Frost,https://www.youtube.com/watch?v=Kjb379aeRA0,2025-11-15 17:15,Bana 4,90
Semi 2 - Björn Hamberg / Shahab Mesbah vs Brady Nilsson / Arjun Niklasson,https://www.youtube.com/watch?v=4buT2Nv2sXI,2025-11-15 17:15,Bana 8,90
Kvart 1 - Anna Hjärpe / Sara Lindberg vs Kathryn Franzén / Åsa Zonabend,https://www.youtube.com/watch?v=XbLJH2dASZE,2025-11-15 16:30,Bana 3,90
Kvart 4 - Molly Bäckstrand / Nicolina Afsenius vs Karin Leander / Johanna Frost,https://www.youtube.com/watch?v=2KmxyK8s6uU,2025-11-15 16:30,Bana 4,90
Kvart 3 - Alvin Bolin / Mathijs Bolin vs Björn Hamberg / Shahab Mesbah,https://www.youtube.com/watch?v=K7lH4mUmhPQ,2025-11-15 16:30,Bana 8,90
Semi 1 - Pavle Cani / Elliott Bolin vs Erik Rosengren / Erik Rundqvist,https://www.youtube.com/watch?v=zsZNZjXaDC8,2025-11-15 16:30,Bana 7,90
Gruppspel - Molly Bäckstrand / Nicolina Afsenius vs Julia Li / Isabella Mikkonen,https://www.youtube.com/watch?v=czIHqWLTLdw,2025-11-15 15:45,Bana 3,90
Gruppspel - Kathryn Franzén / Åsa Zonabend vs Maria Ziedorn / Lovisa Kjellman,https://www.youtube.com/watch?v=CPoE286RXjg,2025-11-15 15:45,Bana 4,90
Åttondel 5 - Björn Hamberg / Shahab Mesbah vs Johan Broman / Måns Björn,https://www.youtube.com/watch?v=5fADdtR8dG8,2025-11-15 15:45,Bana 8,90
Kvart 1 - Pavle Cani / Elliott Bolin vs Oskar Öberg / Zia Qasemi,https://www.youtube.com/watch?v=qVmjGJhFXc4,2025-11-15 15:45,Bana 7,90
Gruppspel - Anna Hjärpe / Sara Lindberg vs Katarina Stensson / Nathalie Fransson,https://www.youtube.com/watch?v=rLIuUjORP8w,2025-11-15 15:00,Bana 3,90
Gruppspel - Karin Leander / Johanna Frost vs Jonna Edlund / Sara Enlund,https://www.youtube.com/watch?v=2QEsyEcIh7c,2025-11-15 15:00,Bana 4,90
Åttondel 4 - Max Attevall / Hannes Bleymann vs Alvin Bolin / Mathijs Bolin,https://www.youtube.com/watch?v=qtHLtGADJKI,2025-11-15 15:00,Bana 8,90
Gruppspel - Anna Hjärpe / Sara Lindberg vs Molly Bäckstrand / Nicolina Afsenius,https://www.youtube.com/watch?v=9hCcC4Cn0zQ,2025-11-15 14:15,Bana 3,90
Gruppspel - Karin Leander / Johanna Frost vs Kathryn Franzén / Åsa Zonabend,https://www.youtube.com/watch?v=CMW5gWjHg-Y,2025-11-15 14:15,Bana 4,90
Gruppspel - Ragnar Dahlén / Noah Alm vs Jakob Liv / Jonas Pettersson,https://www.youtube.com/watch?v=dkXqpxN2Hfs,2025-11-15 14:15,Bana 8,90
Gruppspel - Julia Li / Isabella Mikkonen vs Katarina Stensson / Nathalie Fransson,https://www.youtube.com/watch?v=2313WNC8BNI,2025-11-15 13:30,Bana 3,90
Gruppspel - Maria Ziedorn / Lovisa Kjellman vs Jonna Edlund / Sara Enlund,https://www.youtube.com/watch?v=AW7Qkdle_3E,2025-11-15 13:30,Bana 4,90
Gruppspel - Maxim Volkov / Vladimir Guala vs Johan Broman / Måns Björn,https://www.youtube.com/watch?v=0Li4GdnN6OQ,2025-11-15 13:30,Bana 7,90
Gruppspel - Max Attevall / Hannes Bleymann vs Oskar Öberg / Zia Qasemi,https://www.youtube.com/watch?v=12u220SeXxU,2025-11-15 13:30,Bana 8,90
Gruppspel - Anna Hjärpe / Sara Lindberg vs Julia Li / Isabella Mikkonen,https://www.youtube.com/watch?v=cpkOzy9Y4js,2025-11-15 12:45,Bana 3,90
Gruppspel - Karin Leander / Johanna Frost vs Maria Ziedorn / Lovisa Kjellman,https://www.youtube.com/watch?v=YhVhh3Di-tc,2025-11-15 12:45,Bana 4,90
Gruppspel - Johan Broman / Måns Björn vs Pavle Cani / Elliott Bolin,https://www.youtube.com/watch?v=AdCmWUfo5QE,2025-11-15 12:45,Bana 7,90
Gruppspel - Molly Bäckstrand / Nicolina Afsenius vs Katarina Stensson / Nathalie Fransson,https://www.youtube.com/watch?v=iBPp848ydTY,2025-11-15 12:00,Bana 3,90
Gruppspel - Kathryn Franzén / Åsa Zonabend vs Jonna Edlund / Sara Enlund,https://www.youtube.com/watch?v=-3wXsipnu4U,2025-11-15 12:00,Bana 4,90
Gruppspel - Pavle Cani / Elliott Bolin vs Maxim Volkov / Vladimir Guala,https://www.youtube.com/watch?v=TwXGaMRCxaw,2025-11-15 12:00,Bana 7,90
Gruppspel - Max Attevall / Hannes Bleymann vs Ragnar Dahlén / Noah Alm,https://www.youtube.com/watch?v=QO9MY7-9_8U,2025-11-15 12:00,Bana 8,90
!Förgätmigej hösten 2025 2025-11-12 - Bana 3,https://www.youtube.com/watch?v=Wq_kILJ-a2M,2025-11-12 20:30,Bana 3,90
!Förgätmigej hösten 2025 2025-11-12 - Bana 4,https://www.youtube.com/watch?v=ZevukfmNloU,2025-11-12 20:30,Bana 4,90
Tränare Tisdag 20.30 hösten 2025 2025-11-11,https://www.youtube.com/watch?v=FJgMmJTzNKI,2025-11-11 20:30,Bana 8,90
Tränare Tisdag 17.00 hösten 2025 2025-11-11 - Bana 7,https://www.youtube.com/watch?v=5Qxi_IBnHTA,2025-11-11 17:00,Bana 7,90
Tränare Tisdag 17.00 hösten 2025 2025-11-11 - Bana 8,https://www.youtube.com/watch?v=JN7Fu3cRLEE,2025-11-11 17:00,Bana 8,90
Tränare Måndag 20.30 hösten 2025 2025-11-10,https://www.youtube.com/watch?v=dv6abOX9iVU,2025-11-10 20:30,Bana 8,90
Tränare Måndag 19.00 hösten 2025 2025-11-10,https://www.youtube.com/watch?v=eRBBtfqcHhM,2025-11-10 19:00,Bana 8,90
Korall 2025-11-10,https://www.youtube.com/watch?v=mMSaBCk2bDo,2025-11-10 19:00,Bana 7,90
Tränare Måndag 17.00 hösten 2025 2025-11-10 - Bana 7,https://www.youtube.com/watch?v=V4N3LniyngE,2025-11-10 17:00,Bana 7,120
Tränare Måndag 17.00 hösten 2025 2025-11-10 - Bana 8,https://www.youtube.com/watch?v=GCePo86G9_Q,2025-11-10 17:00,Bana 8,120
Snödroppe hösten 2025 2025-11-09 - Bana 7,https://www.youtube.com/watch?v=vaLfYZtHp4o,2025-11-09 18:30,Bana 7,120
Snödroppe hösten 2025 2025-11-09 - Bana 8,https://www.youtube.com/watch?v=gWApYGK62jQ,2025-11-09 18:30,Bana 8,120
Tränare Söndag 15.00 hösten 2025 2025-11-09 - Bana 7,https://www.youtube.com/watch?v=6f4pbMKuKvA,2025-11-09 15:00,Bana 7,90
Tränare Söndag 15.00 hösten 2025 2025-11-09 - Bana 8,https://www.youtube.com/watch?v=wa2jYiDqQt0,2025-11-09 15:00,Bana 8,90
!Förgätmigej hösten 2025 2025-11-05 - Bana 3,https://www.youtube.com/watch?v=1bYCGCcK828,2025-11-05 20:30,Bana 3,90
!Förgätmigej hösten 2025 2025-11-05 - Bana 4,https://www.youtube.com/watch?v=pqhNR9vLZlk,2025-11-05 20:30,Bana 4,90
Tränare Tisdag 20.30 hösten 2025 2025-11-04,https://www.youtube.com/watch?v=CcnVoVEIFoY,2025-11-04 20:30,Bana 8,90
Tränare Tisdag 17.00 hösten 2025 2025-11-04 - Bana 7,https://www.youtube.com/watch?v=XT0mw4MuSK8,2025-11-04 17:00,Bana 7,90
Tränare Tisdag 17.00 hösten 2025 2025-11-04 - Bana 8,https://www.youtube.com/watch?v=0XchuN-FmJs,2025-11-04 17:00,Bana 8,90
Tränare Måndag 20.30 hösten 2025 2025-11-03,https://www.youtube.com/watch?v=MXtwE_iXVys,2025-11-03 20:30,Bana 8,90
Tränare Måndag 19.00 hösten 2025 2025-11-03,https://www.youtube.com/watch?v=1qfpXIZfYHE,2025-11-03 19:00,Bana 8,90
Korall 2025-11-03,https://www.youtube.com/watch?v=ikAt7XA1WCA,2025-11-03 19:00,Bana 7,90
Tränare Måndag 17.00 hösten 2025 2025-11-03 - Bana 7,https://www.youtube.com/watch?v=aHPnhjC9ZjI,2025-11-03 17:00,Bana 7,120
Tränare Måndag 17.00 hösten 2025 2025-11-03 - Bana 8,https://www.youtube.com/watch?v=K4xeL31Dw2g,2025-11-03 17:00,Bana 8,120
Snödroppe hösten 2025 2025-11-02 - Bana 7,https://www.youtube.com/watch?v=WWTPz9wXq6Y,2025-11-02 18:30,Bana 7,120
Snödroppe hösten 2025 2025-11-02 - Bana 8,https://www.youtube.com/watch?v=XqSneQevJwM,2025-11-02 18:30,Bana 8,120
Tränare Söndag 15.00 hösten 2025 2025-11-02 - Bana 7,https://www.youtube.com/watch?v=fVtsg-JTz6I,2025-11-02 15:00,Bana 7,90
Tränare Söndag 15.00 hösten 2025 2025-11-02 - Bana 8,https://www.youtube.com/watch?v=YeQSCVSp3rY,2025-11-02 15:00,Bana 8,90
Final - Casper Tjernqvist / Teddie Almblad Engvall vs Fabian Ramén / Viktor Jonsson,https://www.youtube.com/watch?v=ONwjSe2Y1dg,2025-11-01 19:00,Bana 3,90
Final - Sofia Russo / Tina Thurin vs Sanna Thurin / Sofia Wahlén,https://www.youtube.com/watch?v=-C3lgLp_xms,2025-11-01 18:00,Bana 3,90
Semi 1 - Sofia Russo / Tina Thurin vs Joanna Saber / Emma Haglund,https://www.youtube.com/watch?v=eWNUUJSv1fw,2025-11-01 15:05,Bana 3,90
Semi 2 - Emilia Berg / Maja Berg vs Sanna Thurin / Sofia Wahlén,https://www.youtube.com/watch?v=UBH7EkrV6qk,2025-11-01 15:05,Bana 4,90
Semi 1 - Eivind Stenström / Emanuel Lundin vs Casper Tjernqvist / Teddie Almblad Engvall,https://www.youtube.com/watch?v=qQwjJAlzmWc,2025-11-01 15:05,Bana 7,90
Semi 2 - Fabian Ramén / Viktor Jonsson vs Mårten Norman / Alfred Mjörnheim,https://www.youtube.com/watch?v=Nl9xSk9q5_8,2025-11-01 15:05,Bana 8,90
Kvart 1 - Sofia Russo / Tina Thurin vs Lova Hägglund / Irma Mtabingwa Demilo,https://www.youtube.com/watch?v=b2_oVQTKS1k,2025-11-01 14:20,Bana 3,90
Kvart 1 - Eivind Stenström / Emanuel Lundin vs Arvid Hillgren / Simon Bosell Klyvare,https://www.youtube.com/watch?v=5t43ZRkGKOU,2025-11-01 14:20,Bana 7,90
Kvart 4 - Mårten Norman / Alfred Mjörnheim vs Nicklas Berger / Ossian Öhman,https://www.youtube.com/watch?v=b7y_BVl9Awo,2025-11-01 14:20,Bana 8,90
Kvart 4 - Sanna Thurin / Sofia Wahlén vs Linnea Neldemo / Sofia Uddin,https://www.youtube.com/watch?v=t7PfXwMmZRI,2025-11-01 14:15,Bana 4,90
Åttondel 1 - Mille Sahlberg Linder / Amos Bäckström vs Arvid Hillgren / Simon Bosell Klyva,https://www.youtube.com/watch?v=CBz86dE7wV4,2025-11-01 13:35,Bana 7,90
Åttondel 4 - Nicklas Berger / Ossian Öhman vs 3:an grupp C,https://www.youtube.com/watch?v=4KGbuwoJlSY,2025-11-01 13:35,Bana 8,90
Åttondel 1 - Lova Hägglund / Irma Mtabingwa Demilo vs Tanja Peltoarvo / Michaela Engman,https://www.youtube.com/watch?v=iFsYdDZSb_g,2025-11-01 13:30,Bana 3,90
Åttondel 4 - Linnea Neldemo / Sofia Uddin vs Amanda Norman / Johanna Rönnblom,https://www.youtube.com/watch?v=H3Ziv3x8yJk,2025-11-01 13:30,Bana 4,90
Gruppspel - Karin Leander / Ulrika Fromin vs Lisa Söderlund / Vanessa Paukovic,https://www.youtube.com/watch?v=4tVST3BlZgA,2025-11-01 12:45,Bana 3,90
Gruppspel - Johanna Frost / Sofia Kanerud vs Nataliia Kupovets / Elvira Carstedt,https://www.youtube.com/watch?v=3U_gQqf7ulc,2025-11-01 12:45,Bana 4,90
Gruppspel - Wilhelm Ek Tedefors / Andrea Volpato vs Love Linder / Theo Hiller,https://www.youtube.com/watch?v=4eoVDSv-xms,2025-11-01 12:45,Bana 8,90
Gruppspel - Sofia Russo / Tina Thurin vs Cornelia Björkquist / Louise Eklund,https://www.youtube.com/watch?v=ezZU50xFZdQ,2025-11-01 12:00,Bana 3,90
Gruppspel - Sanna Thurin / Sofia Wahlén vs Lova Hägglund / Irma Mtabingwa Demilo,https://www.youtube.com/watch?v=4ce0-Z1Q17Q,2025-11-01 12:00,Bana 4,90
Gruppspel - Martin Taxén / Manne Welin vs Eivind Stenström / Emanuel Lundin,https://www.youtube.com/watch?v=ocs9Ddhn1CU,2025-11-01 12:00,Bana 7,90
Gruppspel - Mårten Norman / Alfred Mjörnheim vs Mille Sahlberg Linder / Amos Bäckström,https://www.youtube.com/watch?v=jM5_HKOt1lM,2025-11-01 12:00,Bana 8,90
Gruppspel - Lisa Söderlund / Vanessa Paukovic vs Cornelia Björkquist / Louise Eklund,https://www.youtube.com/watch?v=sgo2jQmvEHQ,2025-11-01 11:15,Bana 3,90
Gruppspel - Nataliia Kupovets / Elvira Carstedt vs Lova Hägglund / Irma Mtabingwa Demilo,https://www.youtube.com/watch?v=OMgteEJcHRw,2025-11-01 11:15,Bana 4,90
Gruppspel - Eivind Stenström / Emanuel Lundin vs Fabian Ramén / Viktor Jonsson,https://www.youtube.com/watch?v=FSensLaCuRQ,2025-11-01 11:15,Bana 7,90
Gruppspel - Mille Sahlberg Linder / Amos Bäckström vs Love Linder / Theo Hiller,https://www.youtube.com/watch?v=l_8iQ_90bPs,2025-11-01 11:15,Bana 8,90
Gruppspel - Sofia Russo / Tina Thurin vs Karin Leander / Ulrika Fromin,https://www.youtube.com/watch?v=C1h7uIKsQLc,2025-11-01 10:30,Bana 3,90
Gruppspel - Sanna Thurin / Sofia Wahlén vs Johanna Frost / Sofia Kanerud,https://www.youtube.com/watch?v=Gl8h6BnN4i4,2025-11-01 10:30,Bana 4,90
Gruppspel - Fabian Ramén / Viktor Jonsson vs Martin Taxén / Manne Welin,https://www.youtube.com/watch?v=mSteH0UmDns,2025-11-01 10:30,Bana 7,90
Gruppspel - Mårten Norman / Alfred Mjörnheim vs Wilhelm Ek Tedefors / Andrea Volpato,https://www.youtube.com/watch?v=GEHq6vYkTwg,2025-11-01 10:30,Bana 8,90
Final - Tora Edvinsson / Nicolina Afsenius vs Rania Sehili / Hedwig Widegren,https://www.youtube.com/watch?v=NTrbPVb11-s,2025-10-31 12:45,Bana 7,90
Gruppspel - Tora Edvinsson / Nicolina Afsenius vs Rania Sehili / Hedwig Widegren,https://www.youtube.com/watch?v=zzFjILQAlZ4,2025-10-31 12:00,Bana 7,90
Gruppspel - Sofie Hanses / Anja Milakovic vs Stella Bolin / Maja Skoog,https://www.youtube.com/watch?v=NxDfd_nhAUE,2025-10-31 12:00,Bana 8,90
Gruppspel - Stella Bolin / Maja Skoog vs Tora Edvinsson / Nicolina Afsenius,https://www.youtube.com/watch?v=10XjD-83zV4,2025-10-31 11:15,Bana 7,90
Gruppspel - Sofie Hanses / Anja Milakovic vs Rania Sehili / Hedwig Widegren,https://www.youtube.com/watch?v=s2i4U1ah0mE,2025-10-31 11:15,Bana 8,90
Gruppspel - Tora Edvinsson / Nicolina Afsenius vs Sofie Hanses / Anja Milakovic,https://www.youtube.com/watch?v=LKhLVl3A-Sk,2025-10-31 10:30,Bana 7,90
Gruppspel - Rania Sehili / Hedwig Widegren vs Stella Bolin / Maja Skoog,https://www.youtube.com/watch?v=JiK8QQD05eU,2025-10-31 10:30,Bana 8,90
!Förgätmigej hösten 2025 2025-10-29 - Bana 3,https://www.youtube.com/watch?v=C93b4a1SVfw,2025-10-29 20:30,Bana 3,90
!Förgätmigej hösten 2025 2025-10-29 - Bana 4,https://www.youtube.com/watch?v=B9WEh0KI6IY,2025-10-29 20:30,Bana 4,90
Tränare Tisdag 20.30 hösten 2025 2025-10-28,https://www.youtube.com/watch?v=gliP-e0jydk,2025-10-28 20:30,Bana 8,90
Tränare Tisdag 17.00 hösten 2025 2025-10-28 - Bana 7,https://www.youtube.com/watch?v=jDQ350TTC1E,2025-10-28 17:00,Bana 7,90
Tränare Tisdag 17.00 hösten 2025 2025-10-28 - Bana 8,https://www.youtube.com/watch?v=PE9YR5Qixy8,2025-10-28 17:00,Bana 8,90
Tränare Måndag 20.30 hösten 2025 2025-10-27,https://www.youtube.com/watch?v=XjUgnWSnVws,2025-10-27 20:30,Bana 8,90
Tränare Måndag 19.00 hösten 2025 2025-10-27,https://www.youtube.com/watch?v=2YZAKuNQ9KQ,2025-10-27 19:00,Bana 8,90
Tränare Måndag 17.00 hösten 2025 2025-10-27 - Bana 7,https://www.youtube.com/watch?v=vgvv8CUXR6s,2025-10-27 17:00,Bana 7,120
Tränare Måndag 17.00 hösten 2025 2025-10-27 - Bana 7,https://www.youtube.com/watch?v=wr-s71PeDuA,2025-10-27 17:00,Bana 7,120
Tränare Måndag 17.00 hösten 2025 2025-10-27 - Bana 8,https://www.youtube.com/watch?v=nSQ3po2iCRw,2025-10-27 17:00,Bana 8,120
Snödroppe hösten 2025 2025-10-26 - Bana 7,https://www.youtube.com/watch?v=9dAByYEudKU,2025-10-26 18:30,Bana 7,120
Snödroppe hösten 2025 2025-10-26 - Bana 8,https://www.youtube.com/watch?v=b-GpIf_XKEk,2025-10-26 18:30,Bana 8,120
Tränare Söndag 15.00 hösten 2025 2025-10-26 - Bana 7,https://www.youtube.com/watch?v=MhZlDIHw_DM,2025-10-26 15:00,Bana 7,90
Tränare Söndag 15.00 hösten 2025 2025-10-26 - Bana 8,https://www.youtube.com/watch?v=m5gf0OOJVn4,2025-10-26 15:00,Bana 8,90
Final - Nataliia Kupovets / Jenny Strålman vs Marike Boger / Malin Bjärkstedt,https://www.youtube.com/watch?v=kaebrB9o-Vs,2025-10-25 17:15,Bana 3,90
Final - Simon Bager / Eivind Stenström vs Rasmus Eklund / Pavle Cani,https://www.youtube.com/watch?v=zsAHb7__Vpg,2025-10-25 17:15,Bana 7,90
Semi 1 - Nataliia Kupovets / Jenny Strålman vs Susanne Flisberg / Malin Sjögren,https://www.youtube.com/watch?v=tS5m4SaOUtg,2025-10-25 16:30,Bana 3,90
Semi 2 - Marike Boger / Malin Bjärkstedt vs Anna Hjärpe / Sofia Kanerud,https://www.youtube.com/watch?v=0AbQGLbZQ9U,2025-10-25 16:30,Bana 4,90
Semi 1 - Simon Bager / Eivind Stenström vs Oliver Lundmark / Jakob Stegemyr,https://www.youtube.com/watch?v=PMk4lk_77lg,2025-10-25 16:30,Bana 7,90
Semi 2 - Mikael Lidström / Gustav Westergren vs Rasmus Eklund / Pavle Cani,https://www.youtube.com/watch?v=Z_i-tTIRfuc,2025-10-25 16:30,Bana 8,90
Quart 1 - Nataliia Kupovets / Jenny Strålman vs Victoria Jonsson / Margarita Nilsson,https://www.youtube.com/watch?v=is7x6cKMnsk,2025-10-25 15:45,Bana 3,90
Quart 4 - Anna Hjärpe / Sofia Kanerud vs Lea Hellmig / Tuva Linde,https://www.youtube.com/watch?v=3AX3NcdwZpo,2025-10-25 15:45,Bana 4,90
Quart 1 - Simon Bager / Eivind Stenström vs Zia Qasemi / Marcus Grela,https://www.youtube.com/watch?v=C2LHQ5xaEKo,2025-10-25 15:45,Bana 7,90
Quart 4 - Mikael Billfors Gustavsson / Shahab Mesbah vs Rasmus Eklund / Pavle Cani,https://www.youtube.com/watch?v=97XJOD7ZzeI,2025-10-25 15:45,Bana 8,90
Åttondel 1 - Victoria Jonsson / Margarita Nilsson vs Linn Fredriksson / Malin Ebbinge,https://www.youtube.com/watch?v=xC2-nsWYeps,2025-10-25 15:00,Bana 3,90
Åttondel 4 - Lea Hellmig / Tuva Linde vs Nicolina Gvojic / Elin Engström,https://www.youtube.com/watch?v=8ppwq3X8lRA,2025-10-25 15:00,Bana 4,90
Åttondel 1 - Simon Bager / Eivind Stenström vs Jacob Immerstrand / Mattias Dammander Åberg,https://www.youtube.com/watch?v=Snptqg-r8Ig,2025-10-25 15:00,Bana 7,90
Quart 2 - Oliver Lundmark / Jakob Stegemyr vs Niklas Gustafsson / Henric Carlsson,https://www.youtube.com/watch?v=M8aoeRMr7VU,2025-10-25 15:00,Bana 8,90
Åttondel 3 - Oliver Lundmark / Jakob Stegemyr vs Jeroen De Bont / Tim Wimmelbacher,https://www.youtube.com/watch?v=lRE_Ntz-bEs,2025-10-25 14:15,Bana 8,90
Åttondel 6 - Robin Persson Turegård / Olle Svensson vs Mikael Lidström / Gustav Westergren,https://www.youtube.com/watch?v=GLvoi1mzIN8,2025-10-25 14:15,Bana 7,90
Gruppspel - Julia Li / Carolina Ogata vs Tove Sparrman / Isabella Mikkonen,https://www.youtube.com/watch?v=XxmeRckgBP8,2025-10-25 14:15,Bana 3,90
Gruppspel - Hanna Lejeby / Sandra Dahlin vs Wilma Wiklund / Lina Andersson,https://www.youtube.com/watch?v=EIr0e9wRSGY,2025-10-25 14:15,Bana 4,90
Sextondel 1 - Jacob Immerstrand / Mattias Dammander Åberg vs Oskar Billerfors / Erik Wangl,https://www.youtube.com/watch?v=nVQxHN70kF0,2025-10-25 13:30,Bana 7,90
